team,opponent,made,x,y,num,player,points,shot_type,date,venue
NU,ADU,1,43,8,0,S. Ildefonso,2,jump shot,2018.09.29,FVVA
NU,ADU,0,9,42,0,S. Ildefonso,2,jump shot,2018.09.29,FVVA
NU,ADU,1,-2,13,8,A. Joson,2,jump shot,2018.09.29,FVVA
NU,ADU,1,1,15,0,S. Ildefonso,2,lay up,2018.09.29,FVVA
NU,ADU,0,29,37,14,J. Galinato,2,jump shot,2018.09.29,FVVA
NU,ADU,1,-7,16,14,J. Galinato,2,jump shot,2018.09.29,FVVA
NU,ADU,1,-8,10,23,R. Morido,2,jump shot,2018.09.29,FVVA
NU,ADU,1,-8,10,1,D. Ildefonso,2,lay up,2018.09.29,FVVA
NU,ADU,1,3,74,1,D. Ildefonso,3,jump shot,2018.09.29,FVVA
NU,ADU,0,53,66,1,D. Ildefonso,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,30,41,13,Z. Huang,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,0,25,7,J. Marcos,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,36,37,5,R. Subido,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,-11,8,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,-35,64,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,-50,51,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,1,-7,3,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,-13,7,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-11,9,26,G. Mahinay,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-5,9,8,K. Zamora,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-68,-6,8,K. Zamora,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,-7,46,26,G. Mahinay,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,-4,9,5,R. Subido,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-5,9,10,J. Lagumen,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-40,58,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,23,47,10,J. Lagumen,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,69,1,10,J. Lagumen,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,2,17,10,J. Lagumen,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-46,55,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,-68,-6,27,C. Cansino,3,jump shot,2018.09.29,FVVA
UST,ADMU,1,-5,5,0,S. Akomo,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-8,9,0,S. Akomo,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,-10,6,0,S. Akomo,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,67,40,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,0,12,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,17,54,13,Z. Huang,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-6,12,0,S. Akomo,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,67,0,6,M. Lee,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,-22,39,26,G. Mahinay,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-70,0,6,M. Lee,3,jump shot,2018.09.29,FVVA
UST,ADMU,1,-5,26,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,51,50,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,3,16,5,R. Subido,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,9,14,13,Z. Huang,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,5,12,13,Z. Huang,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,69,17,6,M. Lee,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,1,75,13,Z. Huang,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,-46,61,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,1,11,5,R. Subido,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,-59,42,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,9,21,15,T. Agustin,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,36,64,8,K. Zamora,3,jump shot,2018.09.29,FVVA
UST,ADMU,1,70,3,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,57,50,6,M. Lee,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,0,8,8,K. Zamora,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,8,2,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,10,9,13,Z. Huang,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,2,7,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,-39,63,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,-31,73,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,-2,12,16,N. Consejo,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-69,36,6,M. Lee,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,72,17,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,1,4,7,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,1,5,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,0,12,27,C. Cansino,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,0,0,13,Z. Huang,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,8,10,0,S. Akomo,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-49,62,6,M. Lee,3,jump shot,2018.09.29,FVVA
UST,ADMU,1,7,8,0,S. Akomo,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-2,9,7,J. Marcos,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,-69,6,6,M. Lee,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,47,60,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,71,-4,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,-4,13,26,G. Mahinay,2,jump shot,2018.09.29,FVVA
UST,ADMU,1,51,52,5,R. Subido,3,jump shot,2018.09.29,FVVA
UST,ADMU,0,-56,2,5,R. Subido,2,jump shot,2018.09.29,FVVA
UST,ADMU,0,71,-4,6,M. Lee,3,jump shot,2018.09.29,FVVA
UST,ADMU,1,7,12,5,R. Subido,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,41,9,0,T. Ravena,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,-23,5,0,T. Ravena,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,-42,60,12,J. Nieto,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,12,4,13,W. Navarro,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,13,11,0,T. Ravena,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,-34,67,12,J. Nieto,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,57,48,12,J. Nieto,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,9,13,34,A. Kouame,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,39,61,11,I. Go,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,10,13,21,M. Daves,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,46,58,0,T. Ravena,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,51,50,11,I. Go,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,-41,15,7,M. Nieto,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,-51,56,7,M. Nieto,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,60,44,27,S. Belangel,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,0,3,21,M. Daves,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,5,17,11,I. Go,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,0,17,7,M. Nieto,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,0,16,27,S. Belangel,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,55,55,13,W. Navarro,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,-38,61,27,S. Belangel,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,16,6,34,A. Kouame,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,5,4,13,W. Navarro,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,70,5,3,A. Wong,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,-55,49,12,J. Nieto,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,14,6,34,A. Kouame,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,68,-4,3,A. Wong,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,14,1,34,A. Kouame,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,-7,10,34,A. Kouame,2,dunk,2018.09.29,FVVA
ADMU,UST,0,5,12,0,T. Ravena,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,0,1,34,A. Kouame,2,tip in,2018.09.29,FVVA
ADMU,UST,0,66,30,0,T. Ravena,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,3,25,11,I. Go,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,6,8,0,T. Ravena,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,8,7,11,I. Go,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,1,17,0,T. Ravena,2,lay up,2018.09.29,FVVA
ADMU,UST,1,-8,34,19,T. Tio,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,0,11,0,T. Ravena,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,1,73,13,W. Navarro,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,-57,43,4,A. Asistio,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,-70,27,4,A. Asistio,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,-20,12,12,J. Nieto,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,3,60,0,T. Ravena,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,-4,4,4,A. Asistio,2,lay up,2018.09.29,FVVA
ADMU,UST,1,-5,14,11,I. Go,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,71,-2,4,A. Asistio,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,-46,62,4,A. Asistio,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,-12,8,11,I. Go,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,-5,12,27,S. Belangel,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,54,55,27,S. Belangel,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,-41,66,27,S. Belangel,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,67,37,5,G. Mamuyac,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,-47,0,27,S. Belangel,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,-5,9,27,S. Belangel,2,lay up,2018.09.29,FVVA
ADMU,UST,0,63,44,5,G. Mamuyac,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,69,2,13,W. Navarro,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,-1,19,5,G. Mamuyac,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,-2,12,3,A. Wong,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,1,13,8,A. Black,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,18,72,13,W. Navarro,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,53,55,3,A. Wong,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,-7,19,34,A. Kouame,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,-47,6,13,W. Navarro,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,-2,78,19,T. Tio,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,72,-6,19,T. Tio,3,jump shot,2018.09.29,FVVA
ADMU,UST,0,48,67,13,W. Navarro,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,-10,4,34,A. Kouame,2,jump shot,2018.09.29,FVVA
ADMU,UST,0,-7,5,2,B. Andrade,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,-42,61,2,B. Andrade,3,jump shot,2018.09.29,FVVA
ADMU,UST,1,-1,15,13,W. Navarro,2,jump shot,2018.09.29,FVVA
ADMU,UST,1,-10,6,21,M. Daves,2,dunk,2018.09.29,FVVA
ADMU,UST,1,-7,13,8,A. Black,2,lay up,2018.09.29,FVVA
DLSU,UP,0,59,-3,11,A. Melecio,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-6,48,6,J. Manuel,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-28,10,19,J. Baltazar,2,jump shot,2018.09.30,MOA
DLSU,UP,0,10,14,7,M. Dyke,2,jump shot,2018.09.30,MOA
DLSU,UP,1,7,13,19,J. Baltazar,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-7,-1,11,A. Melecio,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-11,-1,18,F. Serrano,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-15,-5,25,L. Santillian,2,lay up,2018.09.30,MOA
DLSU,UP,0,40,68,25,L. Santillian,3,jump shot,2018.09.30,MOA
DLSU,UP,0,-71,23,11,A. Melecio,3,jump shot,2018.09.30,MOA
DLSU,UP,1,-11,6,25,L. Santillian,2,lay up,2018.09.30,MOA
DLSU,UP,0,58,54,18,F. Serrano,3,jump shot,2018.09.30,MOA
DLSU,UP,0,1,34,25,L. Santillian,2,jump shot,2018.09.30,MOA
DLSU,UP,1,14,32,30,A. Caracut,2,jump shot,2018.09.30,MOA
DLSU,UP,1,44,49,30,A. Caracut,2,jump shot,2018.09.30,MOA
DLSU,UP,0,29,13,6,J. Manuel,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-1,2,25,L. Santillian,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-39,-1,11,A. Melecio,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-67,-3,6,J. Manuel,3,jump shot,2018.09.30,MOA
DLSU,UP,0,69,48,19,J. Baltazar,3,jump shot,2018.09.30,MOA
DLSU,UP,0,-3,5,19,J. Baltazar,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-7,3,18,F. Serrano,2,lay up,2018.09.30,MOA
DLSU,UP,1,0,22,19,J. Baltazar,2,lay up,2018.09.30,MOA
DLSU,UP,0,-1,13,18,F. Serrano,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-8,-1,19,J. Baltazar,2,lay up,2018.09.30,MOA
DLSU,UP,1,31,72,11,A. Melecio,3,jump shot,2018.09.30,MOA
DLSU,UP,0,44,65,19,J. Baltazar,3,jump shot,2018.09.30,MOA
DLSU,UP,1,65,45,16,J. Go,3,jump shot,2018.09.30,MOA
DLSU,UP,0,-57,52,11,A. Melecio,3,jump shot,2018.09.30,MOA
DLSU,UP,0,-38,-2,30,A. Caracut,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-3,8,7,M. Dyke,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-35,66,11,A. Melecio,3,jump shot,2018.09.30,MOA
DLSU,UP,1,13,0,7,M. Dyke,2,lay up,2018.09.30,MOA
DLSU,UP,0,-59,58,11,A. Melecio,3,jump shot,2018.09.30,MOA
DLSU,UP,1,0,5,16,J. Go,2,jump shot,2018.09.30,MOA
DLSU,UP,0,3,11,7,M. Dyke,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-49,38,7,M. Dyke,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-54,-3,11,A. Melecio,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-35,0,25,L. Santillian,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-6,-6,30,A. Caracut,2,jump shot,2018.09.30,MOA
DLSU,UP,1,6,1,7,M. Dyke,2,lay up,2018.09.30,MOA
DLSU,UP,0,-13,8,18,F. Serrano,2,jump shot,2018.09.30,MOA
DLSU,UP,0,3,2,30,A. Caracut,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-26,30,25,L. Santillian,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-5,20,30,A. Caracut,2,jump shot,2018.09.30,MOA
DLSU,UP,0,8,12,3,M. Corteza,2,jump shot,2018.09.30,MOA
DLSU,UP,0,10,-7,19,J. Baltazar,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-3,-2,19,J. Baltazar,2,jump shot,2018.09.30,MOA
DLSU,UP,0,68,4,11,A. Melecio,3,jump shot,2018.09.30,MOA
DLSU,UP,1,0,-2,30,A. Caracut,2,lay up,2018.09.30,MOA
DLSU,UP,0,-11,4,18,F. Serrano,2,jump shot,2018.09.30,MOA
DLSU,UP,0,69,-5,18,F. Serrano,3,jump shot,2018.09.30,MOA
DLSU,UP,0,-38,70,25,L. Santillian,3,jump shot,2018.09.30,MOA
DLSU,UP,0,36,-2,19,J. Baltazar,2,jump shot,2018.09.30,MOA
DLSU,UP,0,58,50,30,A. Caracut,3,jump shot,2018.09.30,MOA
DLSU,UP,1,-46,61,30,A. Caracut,3,jump shot,2018.09.30,MOA
DLSU,UP,0,-5,42,25,L. Santillian,2,jump shot,2018.09.30,MOA
DLSU,UP,1,-57,15,11,A. Melecio,2,jump shot,2018.09.30,MOA
DLSU,UP,0,5,-6,25,L. Santillian,2,jump shot,2018.09.30,MOA
DLSU,UP,1,7,-1,25,L. Santillian,2,lay up,2018.09.30,MOA
DLSU,UP,1,3,-2,11,A. Melecio,2,jump shot,2018.09.30,MOA
DLSU,UP,0,-30,75,11,A. Melecio,3,jump shot,2018.09.30,MOA
DLSU,UP,0,21,7,19,J. Baltazar,2,jump shot,2018.09.30,MOA
DLSU,UP,1,7,-4,19,J. Baltazar,2,lay up,2018.09.30,MOA
DLSU,UP,0,3,78,19,J. Baltazar,3,jump shot,2018.09.30,MOA
DLSU,UP,0,0,1,25,L. Santillian,2,jump shot,2018.09.30,MOA
DLSU,UP,0,11,12,32,B. Bates,2,jump shot,2018.09.30,MOA
DLSU,UP,0,39,-5,19,J. Baltazar,2,jump shot,2018.09.30,MOA
DLSU,UP,0,39,85,30,A. Caracut,3,jump shot,2018.09.30,MOA
UP,DLSU,0,71,-7,0,B. Akhuetie,3,jump shot,2018.09.30,MOA
UP,DLSU,1,2,-4,0,B. Akhuetie,2,lay up,2018.09.30,MOA
UP,DLSU,0,-64,44,1,Ju. Gomez de Liaño,3,jump shot,2018.09.30,MOA
UP,DLSU,1,2,1,18,P. Desiderio,2,jump shot,2018.09.30,MOA
UP,DLSU,0,1,6,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,1,10,0,0,B. Akhuetie,2,dunk,2018.09.30,MOA
UP,DLSU,0,11,-2,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-22,21,13,J. Manzo,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-53,69,15,C. Vito,3,jump shot,2018.09.30,MOA
UP,DLSU,0,1,2,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,0,1,11,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,1,-8,-2,0,B. Akhuetie,2,lay up,2018.09.30,MOA
UP,DLSU,0,19,48,1,Ju. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,0,39,1,10,D. Murrell,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-45,67,18,P. Desiderio,3,jump shot,2018.09.30,MOA
UP,DLSU,1,0,-3,15,C. Vito,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-29,71,18,P. Desiderio,3,jump shot,2018.09.30,MOA
UP,DLSU,1,-2,2,1,Ju. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,0,72,-4,6,Ja. Gomez de Liaño,3,jump shot,2018.09.30,MOA
UP,DLSU,0,26,2,1,Ju. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,0,53,60,6,Ja. Gomez de Liaño,3,jump shot,2018.09.30,MOA
UP,DLSU,1,-25,17,6,Ja. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-26,29,1,Ju. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,1,5,-2,6,Ja. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,0,3,-4,1,Ju. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,1,-37,-8,11,F. Tungcab,2,jump shot,2018.09.30,MOA
UP,DLSU,1,-66,49,18,P. Desiderio,3,jump shot,2018.09.30,MOA
UP,DLSU,1,-69,42,18,P. Desiderio,3,jump shot,2018.09.30,MOA
UP,DLSU,0,7,10,18,P. Desiderio,2,jump shot,2018.09.30,MOA
UP,DLSU,0,4,9,6,Ja. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,0,59,47,18,P. Desiderio,3,jump shot,2018.09.30,MOA
UP,DLSU,1,23,7,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-41,70,18,P. Desiderio,3,jump shot,2018.09.30,MOA
UP,DLSU,1,-2,57,1,Ju. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,1,3,3,0,B. Akhuetie,2,lay up,2018.09.30,MOA
UP,DLSU,1,-1,0,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,0,56,55,5,D. Dario,3,jump shot,2018.09.30,MOA
UP,DLSU,0,-4,10,6,Ja. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,1,67,40,18,P. Desiderio,3,jump shot,2018.09.30,MOA
UP,DLSU,1,1,18,1,Ju. Gomez de Liaño,2,dunk,2018.09.30,MOA
UP,DLSU,1,68,37,6,Ja. Gomez de Liaño,3,jump shot,2018.09.30,MOA
UP,DLSU,0,72,-7,5,D. Dario,3,jump shot,2018.09.30,MOA
UP,DLSU,1,1,8,1,Ju. Gomez de Liaño,2,lay up,2018.09.30,MOA
UP,DLSU,0,72,-1,6,Ja. Gomez de Liaño,3,jump shot,2018.09.30,MOA
UP,DLSU,0,-4,-3,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-4,12,6,Ja. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-7,-1,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,1,-63,33,1,Ju. Gomez de Liaño,3,jump shot,2018.09.30,MOA
UP,DLSU,0,3,13,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-3,7,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,0,48,59,18,P. Desiderio,3,jump shot,2018.09.30,MOA
UP,DLSU,1,-11,2,0,B. Akhuetie,2,lay up,2018.09.30,MOA
UP,DLSU,0,-14,7,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,1,3,25,13,J. Manzo,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-16,9,18,P. Desiderio,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-56,47,1,Ju. Gomez de Liaño,3,jump shot,2018.09.30,MOA
UP,DLSU,0,5,-1,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,1,-6,-1,13,J. Manzo,2,jump shot,2018.09.30,MOA
UP,DLSU,1,-20,3,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,1,-5,2,0,B. Akhuetie,2,dunk,2018.09.30,MOA
UP,DLSU,1,0,8,1,Ju. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,1,43,9,5,D. Dario,2,jump shot,2018.09.30,MOA
UP,DLSU,0,65,35,15,C. Vito,3,jump shot,2018.09.30,MOA
UP,DLSU,0,23,71,18,P. Desiderio,3,jump shot,2018.09.30,MOA
UP,DLSU,0,-64,32,3,J. Spencer,3,jump shot,2018.09.30,MOA
UP,DLSU,0,3,16,13,J. Manzo,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-5,8,0,B. Akhuetie,2,jump shot,2018.09.30,MOA
UP,DLSU,1,1,6,1,Ju. Gomez de Liaño,2,lay up,2018.09.30,MOA
UP,DLSU,0,53,61,1,Ju. Gomez de Liaño,3,jump shot,2018.09.30,MOA
UP,DLSU,1,-4,-1,1,Ju. Gomez de Liaño,2,jump shot,2018.09.30,MOA
UP,DLSU,0,-53,52,18,P. Desiderio,3,jump shot,2018.09.30,MOA
FEU,UE,1,15,54,9,H. Cani,2,jump shot,2018.09.30,MOA
FEU,UE,0,8,46,9,H. Cani,2,jump shot,2018.09.30,MOA
FEU,UE,0,72,2,21,R. Escoto,3,jump shot,2018.09.30,MOA
FEU,UE,0,20,48,9,H. Cani,2,jump shot,2018.09.30,MOA
FEU,UE,1,-2,11,17,P. Orizu,2,jump shot,2018.09.30,MOA
FEU,UE,1,60,53,20,K. Tuffin,3,jump shot,2018.09.30,MOA
FEU,UE,1,-7,-2,3,J. Parker,2,lay up,2018.09.30,MOA
FEU,UE,1,-2,2,17,P. Orizu,2,jump shot,2018.09.30,MOA
FEU,UE,0,-6,6,21,R. Escoto,2,jump shot,2018.09.30,MOA
FEU,UE,0,27,74,21,R. Escoto,3,jump shot,2018.09.30,MOA
FEU,UE,0,9,10,9,H. Cani,2,jump shot,2018.09.30,MOA
FEU,UE,0,28,40,41,A. Tolentino,2,jump shot,2018.09.30,MOA
FEU,UE,1,-1,-3,10,W. Comboy,2,lay up,2018.09.30,MOA
FEU,UE,0,0,0,10,W. Comboy,2,jump shot,2018.09.30,MOA
FEU,UE,0,-2,3,2,A. Stockton,2,jump shot,2018.09.30,MOA
FEU,UE,0,-3,5,8,B. Ebona,2,jump shot,2018.09.30,MOA
FEU,UE,1,-53,60,41,A. Tolentino,3,jump shot,2018.09.30,MOA
FEU,UE,1,6,3,41,A. Tolentino,2,alley oop,2018.09.30,MOA
FEU,UE,0,-2,1,3,J. Parker,2,jump shot,2018.09.30,MOA
FEU,UE,0,38,4,41,A. Tolentino,2,jump shot,2018.09.30,MOA
FEU,UE,1,54,0,9,H. Cani,2,jump shot,2018.09.30,MOA
FEU,UE,0,27,11,17,P. Orizu,2,jump shot,2018.09.30,MOA
FEU,UE,0,41,22,3,J. Parker,2,jump shot,2018.09.30,MOA
FEU,UE,1,-25,1,21,R. Escoto,2,jump shot,2018.09.30,MOA
FEU,UE,0,39,2,21,R. Escoto,2,jump shot,2018.09.30,MOA
FEU,UE,0,-9,4,3,J. Parker,2,jump shot,2018.09.30,MOA
FEU,UE,0,48,-2,10,W. Comboy,2,jump shot,2018.09.30,MOA
FEU,UE,1,-8,4,21,R. Escoto,2,lay up,2018.09.30,MOA
FEU,UE,0,-13,0,21,R. Escoto,2,jump shot,2018.09.30,MOA
FEU,UE,0,-4,17,21,R. Escoto,2,jump shot,2018.09.30,MOA
FEU,UE,0,47,66,21,R. Escoto,3,jump shot,2018.09.30,MOA
FEU,UE,0,10,78,41,A. Tolentino,3,jump shot,2018.09.30,MOA
FEU,UE,0,12,4,5,A. Inigo,2,jump shot,2018.09.30,MOA
FEU,UE,0,70,23,41,A. Tolentino,3,jump shot,2018.09.30,MOA
FEU,UE,0,4,-4,2,A. Stockton,2,jump shot,2018.09.30,MOA
FEU,UE,1,-34,50,9,H. Cani,2,jump shot,2018.09.30,MOA
FEU,UE,0,-56,69,41,A. Tolentino,3,jump shot,2018.09.30,MOA
FEU,UE,0,40,-5,10,W. Comboy,2,jump shot,2018.09.30,MOA
